latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,preliminary_class,in_forest,in_farmland,final_class,facility_osm_id,facility_distance_km,baseline_frp_mean,baseline_frp_std,baseline_sample_count,is_anomaly,daynight_flag,confidence_num,ml_prediction,ml_confidence,ml_agrees_with_rules
22.03853,83.72861,308.86,0.43,0.46,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.61,1.08,N,16.177621275082636,industrial,Hemgir Coal Washery,jharkhand_odisha,likely_natural,True,False,wildfire,338164120,16.177621275082636,,,,False,0,1,wildfire,0.6605709222150398,True
22.04268,83.72959,310.07,0.43,0.46,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.42,1.88,N,16.642479915977137,industrial,Hemgir Coal Washery,jharkhand_odisha,likely_natural,True,False,wildfire,338164120,16.642479915977137,,,,False,0,1,agricultural_burn,0.6328064952073119,False
22.05186,88.12296,302.79,0.4,0.6,2026-09-16,2040,N,VIIRS,n,2.0NRT,275.18,0.9,N,78.84871421356524,plant,BEL,jharkhand_odisha,likely_natural,False,False,unclassified,421635559,78.84871421356524,1.7175,0.889056482216641,8.0,False,0,1,unclassified,0.9241543767507003,True
22.05262,88.12322,303.93,0.4,0.6,2026-09-16,2040,N,VIIRS,n,2.0NRT,274.83,1.82,N,78.8508250427621,plant,BEL,jharkhand_odisha,likely_natural,False,False,unclassified,421635559,78.8508250427621,1.7175,0.889056482216641,8.0,False,0,1,unclassified,0.93,True
22.05596,85.46424,299.35,0.54,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,283.15,0.44,N,3.859130977708354,industrial,unnamed,jharkhand_odisha,likely_natural,True,False,wildfire,664709725,3.8591309777083542,,,,False,0,1,unclassified,0.8875,False
22.0573,88.12438,304.38,0.4,0.6,2026-09-16,2040,N,VIIRS,n,2.0NRT,276.94,1.3,N,78.82227696735616,plant,BEL,jharkhand_odisha,likely_natural,False,False,unclassified,421635559,78.82227696735616,1.7175,0.889056482216641,8.0,False,0,1,unclassified,0.8958823529411766,True
22.06494,83.70469,306.09,0.43,0.46,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.65,0.82,N,18.4272574884228,plant,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,1480347971,18.4272574884228,,,,False,0,1,unclassified,0.5578685155122655,True
22.09053,83.11774,305.04,0.39,0.44,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.52,0.78,N,12.357436077923994,industrial,Binjkote Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,311954711,12.357436077923994,,,,False,0,1,wildfire,0.7328707156424653,False
22.10584,83.12509,310.18,0.39,0.44,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.88,1.39,N,13.102126854823489,industrial,Binjkote Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,311954711,13.102126854823489,,,,False,0,1,unclassified,0.4601115710527373,True
22.13421,85.38097,302.63,0.54,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,285.89,1.7,N,0.2730002963148634,industrial,unnamed,jharkhand_odisha,likely_industrial,True,False,industrial_fire,983237669,0.2730002963148634,,,,False,0,1,industrial_fire,0.985,True
22.2051,84.84811,316.44,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.28,2.76,N,0.8756442467180898,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,150890730,0.8756442467180898,1.24,0.62,1.0,True,0,1,industrial_fire,0.985,True
22.20692,84.85046,314.1,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.27,2.69,N,1.185396518354128,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,150890730,1.185396518354128,1.24,0.62,1.0,True,0,1,industrial_fire,0.995,True
22.20939,84.861,306.68,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.88,2.34,N,1.5645001358509114,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,899963455,1.5645001358509114,2.056666666666666,0.8294777473406585,3.0,False,0,1,industrial_fire,0.99,True
22.20976,84.55068,305.99,0.47,0.48,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.76,1.23,N,0.0189845207046954,industrial,unnamed,jharkhand_odisha,likely_industrial,True,False,industrial_fire,1148776912,0.0189845207046954,,,,False,0,1,industrial_fire,0.940625,True
22.21112,84.86451,304.6,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.53,3.51,N,1.785941762675843,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,899963455,1.785941762675843,2.056666666666666,0.8294777473406585,3.0,False,0,1,industrial_fire,0.9725,True
22.21873,84.75699,305.61,0.49,0.48,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.15,2.07,N,0.4140786547459306,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,661053476,0.4140786547459306,1.0575,0.5218796157480511,4.0,False,0,1,industrial_fire,0.99,True
22.22408,84.75336,304.72,0.49,0.48,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.34,2.19,N,0.4077734050674145,industrial,Shri Mahavir Ferro Alloys Pvt. Ltd.,jharkhand_odisha,likely_industrial,False,False,industrial_fire,673060215,0.4077734050674145,0.9025,0.2308498790700715,4.0,True,0,1,industrial_fire,0.995,True
22.26511,75.13223,309.6,0.43,0.38,2026-09-16,2040,N,VIIRS,n,2.0NRT,292.41,1.57,N,37.60988588164504,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,770939717,37.60988588164504,,,,False,0,1,unclassified,0.756875,True
22.26526,75.13476,306.64,0.43,0.38,2026-09-16,2040,N,VIIRS,n,2.0NRT,292.5,1.52,N,37.528147204810494,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,770939717,37.528147204810494,,,,False,0,1,unclassified,0.8965000000000001,True
22.31482,82.53086,309.31,0.54,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.83,2.42,N,2.194569722554718,industrial,S V Power Private Limited Renki,jharkhand_odisha,likely_natural,False,False,unclassified,437012410,2.194569722554718,0.62,0.0,2.0,False,0,1,unclassified,0.7377820738576049,True
22.32054,82.56478,306.76,0.54,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.24,3.34,N,3.3573728503391584,industrial,South Eastern Coalfields Ltd. (SECL) - Junadih Rapid Coal Loading System (JRGR),jharkhand_odisha,likely_natural,False,False,unclassified,975466906,3.3573728503391584,,,,False,0,1,unclassified,0.8963,True
22.32377,82.58978,310.57,0.55,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.78,1.25,N,3.580486962525072,industrial,South Eastern Coalfields Ltd. (SECL) - Junadih Rapid Coal Loading System (JRGR),jharkhand_odisha,likely_natural,False,False,unclassified,975466906,3.580486962525072,,,,False,0,1,unclassified,0.803409090909091,True
22.32435,82.58759,308.05,0.55,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.27,2.26,N,3.403222207206668,industrial,South Eastern Coalfields Ltd. (SECL) - Junadih Rapid Coal Loading System (JRGR),jharkhand_odisha,likely_natural,False,False,unclassified,975466906,3.403222207206668,,,,False,0,1,unclassified,0.9294487405242715,True
22.35703,82.30431,331.4,0.53,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.9,2.55,N,13.421342798626352,industrial,Bhandhakhar Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,437012404,13.421342798626352,,,,False,0,1,unclassified,0.536529460111764,True
22.35798,82.29924,313.12,0.53,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.35,2.55,N,13.951887824248288,industrial,Bhandhakhar Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,437012404,13.951887824248288,,,,False,0,1,unclassified,0.5921459082645891,True
22.36085,82.30511,305.9,0.53,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.17,2.55,N,13.399712024035214,industrial,Bhandhakhar Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,437012404,13.399712024035214,,,,False,0,1,unclassified,0.7619156746031748,True
22.36179,82.30003,317.39,0.53,0.42,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.28,2.55,N,13.932048446393534,industrial,Bhandhakhar Power Station,jharkhand_odisha,likely_natural,False,False,unclassified,437012404,13.932048446393534,,,,False,0,1,unclassified,0.5871459082645891,True
22.3639,87.30236,295.49,0.35,0.57,2026-09-16,2040,N,VIIRS,n,2.0NRT,269.4,0.48,N,1.833952255637573,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,660770247,1.833952255637573,2.053333333333333,1.1274020108717415,18.0,False,0,1,industrial_fire,0.93,True
22.36465,87.299,295.43,0.35,0.57,2026-09-16,2040,N,VIIRS,n,2.0NRT,269.52,0.78,N,1.5454364657255903,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,660770247,1.5454364657255903,2.053333333333333,1.1274020108717415,18.0,False,0,1,industrial_fire,0.955,True
22.37943,87.28146,302.16,0.35,0.57,2026-09-16,2040,N,VIIRS,n,2.0NRT,268.14,0.69,N,0.2164635628009661,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,747427621,0.2164635628009661,3.023846153846154,1.9395002277914888,39.0,False,0,1,industrial_fire,0.985,True
22.38017,87.27811,305.21,0.35,0.57,2026-09-16,2040,N,VIIRS,n,2.0NRT,268.56,0.69,N,0.5480018143401434,industrial,unnamed,jharkhand_odisha,likely_industrial,False,True,industrial_fire,747427621,0.5480018143401434,3.023846153846154,1.9395002277914888,39.0,False,0,1,industrial_fire,0.985,True
22.57617,85.89533,299.87,0.57,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,281.33,1.39,N,0.6574217531148475,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1125687469,0.6574217531148475,1.9446666666666668,0.8763061000314794,15.0,False,0,1,industrial_fire,0.995,True
22.79641,86.21063,309.44,0.59,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,265.13,3.97,N,0.2180052235513078,industrial,Jojobera Tata Unit 6 Power Station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1199596865,0.2180052235513078,1.8416666666666663,2.1541840273127573,18.0,False,0,1,industrial_fire,0.975,True
22.7976,86.09148,303.82,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,277.76,1.33,N,0.638188559531583,industrial,Adityapur Works Power Station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1092684075,0.638188559531583,1.77375,0.4571007235047558,8.0,False,0,1,industrial_fire,1.0,True
22.79765,86.20492,325.5,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,266.13,3.97,N,0.6018844196963165,industrial,Jojobera Tata Unit 6 Power Station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1199596865,0.6018844196963165,1.8416666666666663,2.1541840273127573,18.0,False,0,1,industrial_fire,1.0,True
22.79778,86.20975,330.84,0.59,0.53,2026-09-16,2040,N,VIIRS,n,2.0NRT,265.4,4.17,N,0.3521900880766013,industrial,Jojobera Tata Unit 6 Power Station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1199596865,0.3521900880766013,1.8416666666666663,2.1541840273127573,18.0,False,0,1,industrial_fire,0.9951388888888889,True
22.79898,86.20404,298.97,0.59,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,266.56,3.49,N,0.7629190926120284,industrial,Jojobera Tata Unit 6 Power Station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1199596865,0.7629190926120284,1.8416666666666663,2.1541840273127573,18.0,False,0,1,industrial_fire,0.9625,True
23.16358,82.33712,317.17,0.51,0.41,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.2,2.33,N,18.300745081059222,industrial,JKD Mines,jharkhand_odisha,likely_natural,True,False,wildfire,289699788,18.300745081059222,,,,False,0,1,unclassified,0.4469552510810873,False
23.1664,82.34291,329.66,0.51,0.41,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.01,3.78,N,18.82184221395942,industrial,JKD Mines,jharkhand_odisha,likely_natural,True,False,wildfire,289699788,18.82184221395942,,,,False,0,1,unclassified,0.4367929589378337,False
23.16735,82.33791,312.04,0.51,0.41,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.74,1.76,N,18.300037996665736,industrial,JKD Mines,jharkhand_odisha,likely_natural,True,False,wildfire,289699788,18.300037996665736,,,,False,0,1,agricultural_burn,0.6473732785933873,False
23.64605,85.43977,302.95,0.51,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.74,0.68,N,0.8780483264987258,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,999274775,0.8780483264987258,1.9040740740740745,1.3904406032711614,27.0,False,0,1,industrial_fire,0.98,True
23.65157,85.43586,302.05,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.59,0.71,N,0.1697934792226824,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,999274775,0.1697934792226824,1.9040740740740745,1.3904406032711614,27.0,False,0,1,industrial_fire,0.985,True
23.65508,85.5093,303.78,0.51,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.88,1.66,N,0.3173387337510017,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,706811985,0.3173387337510017,1.052857142857143,0.1851768781205585,7.0,True,0,1,industrial_fire,0.99,True
23.67485,86.40094,297.12,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,270.28,1.57,N,2.9912047024496724,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940073,2.9912047024496724,2.834705882352941,1.8267221930518704,17.0,False,0,1,unclassified,0.915,True
23.67607,86.39529,300.9,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,270.63,1.54,N,2.845031351107276,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940073,2.845031351107276,2.834705882352941,1.8267221930518704,17.0,False,0,1,unclassified,0.915,True
23.67663,86.08681,302.97,0.55,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,280.09,1.13,N,1.298061229073005,industrial,Bokaro Works Power Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,936986288,1.298061229073005,1.9644,1.375908100870409,50.0,False,0,1,industrial_fire,0.9853125,True
23.68015,86.09339,300.76,0.55,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,279.5,1.68,N,0.7875990531390809,industrial,Bokaro Works Power Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,936986288,0.7875990531390809,1.9644,1.375908100870409,50.0,False,0,1,industrial_fire,0.99,True
23.68083,86.39639,301.16,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,271.09,1.54,N,2.309421378782326,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940073,2.309421378782326,2.834705882352941,1.8267221930518704,17.0,False,0,1,unclassified,0.815,True
23.68678,86.39201,302.77,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,271.09,2.09,N,1.739035318277542,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,825940073,1.739035318277542,2.834705882352941,1.8267221930518704,17.0,False,0,1,industrial_fire,0.995,True
23.6936,85.36913,307.76,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.79,1.29,N,2.7445706674909576,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,1042515990,2.7445706674909576,1.0,0.5,1.0,False,0,1,unclassified,0.7454111721611721,True
23.69628,85.28864,305.97,0.49,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,288.36,1.29,N,1.8303900441193084,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1024341804,1.8303900441193084,1.184,0.6301825132451709,5.0,False,0,1,industrial_fire,0.93,True
23.69806,85.37019,308.27,0.5,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.85,1.29,N,3.188311377262714,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,1042515990,3.188311377262714,1.0,0.5,1.0,False,0,1,unclassified,0.7326076007326008,True
23.69858,86.07553,309.53,0.55,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,279.7,1.8,N,1.421011457677253,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,134530464,1.421011457677253,3.5254545454545454,2.669514426394297,11.0,False,0,1,industrial_fire,0.95,True
23.7002,86.07713,307.51,0.55,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,279.94,1.68,N,1.600624495442128,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,134530464,1.600624495442128,3.5254545454545454,2.669514426394297,11.0,False,0,1,industrial_fire,0.995,True
23.71041,86.44525,297.31,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,266.26,1.08,N,4.954165028270422,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940073,4.954165028270422,2.834705882352941,1.8267221930518704,17.0,False,0,1,unclassified,0.8529128787878787,True
23.71398,86.45204,296.36,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,265.53,1.18,N,5.5088457558857815,industrial,SAIL Chasnalla ADM Building,jharkhand_odisha,likely_natural,False,False,unclassified,433223158,5.5088457558857815,,,,False,0,1,unclassified,0.8879128787878787,True
23.72227,85.00774,303.23,0.47,0.48,2026-09-16,2040,N,VIIRS,n,2.0NRT,288.33,0.73,N,5.083346708769875,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,662748251,5.083346708769875,2.86,1.43,1.0,False,0,1,unclassified,0.8303136719866931,True
23.73638,86.43475,307.43,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,267.66,1.54,N,5.160429103076762,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,528391297,5.160429103076762,1.9647619047619047,1.193254453365329,21.0,False,0,1,unclassified,0.7926190476190476,True
23.73776,86.4343,306.78,0.58,0.52,2026-09-16,2040,N,VIIRS,n,2.0NRT,267.39,2.17,N,5.070656339184407,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,528391297,5.070656339184407,1.9647619047619047,1.193254453365329,21.0,False,0,1,unclassified,0.9615,True
23.74064,85.00724,303.67,0.47,0.48,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.12,1.19,N,6.86274848694801,industrial,unnamed,jharkhand_odisha,likely_natural,True,False,wildfire,1034934701,6.86274848694801,,,,False,0,1,unclassified,0.7917155947123052,False
23.75813,85.85296,306.16,0.53,0.5,2026-09-16,2040,N,VIIRS,n,2.0NRT,284.97,2.07,N,1.98958782175912,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,134530451,1.98958782175912,2.168125,1.8511769904576925,16.0,False,0,1,industrial_fire,0.86,True
23.77504,86.21003,302.33,0.56,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,277.48,2.95,N,2.3269984222261346,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940046,2.3269984222261346,1.7594999999999998,1.7945838837428227,20.0,False,0,1,unclassified,0.7888,True
23.7752,86.21107,299.79,0.56,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,277.57,1.71,N,2.397285726108662,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940046,2.397285726108662,1.7594999999999998,1.7945838837428227,20.0,False,0,1,unclassified,0.765,True
23.77628,85.9952,300.43,0.54,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,282.58,0.92,N,1.8832234575721456,industrial,unnamed,jharkhand_odisha,likely_industrial,True,False,industrial_fire,134530469,1.8832234575721456,1.3,0.5232590180780451,2.0,False,0,1,industrial_fire,0.93,True
23.77914,85.57248,307.55,0.51,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,288.08,2.22,N,1.0373682444580177,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1018654090,1.0373682444580177,2.245714285714286,0.6546973128313354,7.0,False,0,1,industrial_fire,0.975,True
23.77974,86.2111,323.79,0.56,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,278.6,2.95,N,2.1223651598881204,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940046,2.1223651598881204,1.7594999999999998,1.7945838837428227,20.0,False,0,1,unclassified,0.7300867972044336,True
23.77989,86.21216,319.15,0.56,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,277.91,1.71,N,2.210962255114085,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940046,2.210962255114085,1.7594999999999998,1.7945838837428227,20.0,False,0,1,unclassified,0.83390448261416,True
23.78107,86.20674,304.45,0.56,0.51,2026-09-16,2040,N,VIIRS,n,2.0NRT,278.35,3.74,N,1.662676742427206,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,825940046,1.662676742427206,1.7594999999999998,1.7945838837428227,20.0,False,0,1,industrial_fire,0.9775,True
23.78779,85.5535,320.64,0.51,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,288.23,2.54,N,0.757959372097661,industrial,West Bokaro Coal Mine,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1024690523,0.757959372097661,1.7757142857142856,1.48071559771574,14.0,False,0,1,industrial_fire,1.0,True
23.80972,84.84702,302.33,0.46,0.47,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.18,0.74,N,13.496460723164482,industrial,Tori Power Project,jharkhand_odisha,likely_natural,True,False,wildfire,433052782,13.496460723164482,,,,False,0,1,wildfire,0.591654153827843,True
23.82449,85.49656,303.5,0.51,0.49,2026-09-16,2040,N,VIIRS,n,2.0NRT,289.1,2.0,N,0.6464068953221108,industrial,unnamed,jharkhand_odisha,likely_industrial,True,False,industrial_fire,526115347,0.6464068953221108,2.2416666666666667,1.418711536656562,12.0,False,0,1,industrial_fire,0.995,True
24.16422,82.62969,308.2,0.51,0.41,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.13,1.19,N,3.5747654238774,works,unnamed,jharkhand_odisha,likely_natural,True,False,wildfire,804249926,3.5747654238774,1.2584615384615383,0.5568639294275002,13.0,False,0,1,unclassified,0.8417742673992674,False
24.19693,80.79787,304.74,0.43,0.38,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.36,0.55,N,142.62409786930175,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,795595029,142.62409786930175,,,,False,0,1,unclassified,0.945,True
24.76189,74.60881,305.88,0.48,0.4,2026-09-16,2040,N,VIIRS,n,2.0NRT,290.44,0.65,N,0.3228993419084207,industrial,TPP Aditya Cement Works UltraTech Cement Works,rajasthan,likely_industrial,False,False,industrial_fire,529395226,0.3228993419084207,1.18,0.485633606744838,6.0,False,0,1,industrial_fire,0.9816666666666666,True
24.76556,74.60939,305.57,0.48,0.4,2026-09-16,2040,N,VIIRS,n,2.0NRT,291.42,0.65,N,0.1384389245696846,industrial,ADITYA CEMENT WORKS,rajasthan,likely_industrial,False,False,industrial_fire,945657343,0.1384389245696846,,,,False,0,1,industrial_fire,0.9766666666666666,True
26.62989,79.53049,308.59,0.39,0.36,2026-09-16,2040,N,VIIRS,n,2.0NRT,295.3,0.59,N,0.2991351951065015,industrial,Auraiya Thermal Power Station,up_ncr,likely_industrial,False,False,industrial_fire,174037453,0.2991351951065015,,,,False,0,1,industrial_fire,0.97,True
26.64202,79.4771,312.81,0.39,0.36,2026-09-16,2040,N,VIIRS,n,2.0NRT,295.09,0.88,N,1.3739265976109178,industrial,unnamed,up_ncr,likely_industrial,False,False,industrial_fire,174037452,1.3739265976109178,1.6378947368421053,0.8576102387666712,19.0,False,0,1,industrial_fire,0.98,True
26.70116,77.84975,309.29,0.39,0.36,2026-09-16,2040,N,VIIRS,n,2.0NRT,295.92,1.61,N,0.0835939195162831,industrial,Dholpur Combined Power Station,up_ncr,likely_industrial,False,False,industrial_fire,821695693,0.0835939195162831,,,,False,0,1,industrial_fire,0.945,True
26.70449,77.85036,307.49,0.39,0.36,2026-09-16,2040,N,VIIRS,n,2.0NRT,296.04,1.41,N,0.2992200258881625,industrial,Dholpur Combined Power Station,up_ncr,likely_industrial,False,False,industrial_fire,821695693,0.2992200258881625,,,,False,0,1,industrial_fire,0.995,True
26.76108,83.19954,306.33,0.5,0.41,2026-09-16,2040,N,VIIRS,n,2.0NRT,293.73,2.28,N,2.2949894105841664,industrial,Jute Mills,up_ncr,likely_natural,False,False,unclassified,660479053,2.2949894105841664,,,,False,0,1,unclassified,0.855,True
28.34849,77.25659,311.47,0.41,0.37,2026-09-16,2040,N,VIIRS,n,2.0NRT,284.68,2.22,N,1.2970929314318431,industrial,unnamed,up_ncr,likely_industrial,False,False,industrial_fire,143605499,1.2970929314318431,3.29,1.645,1.0,False,0,1,industrial_fire,0.98,True
28.3737,77.227,306.19,0.41,0.37,2026-09-16,2040,N,VIIRS,n,2.0NRT,287.42,1.87,N,0.6718937519379219,industrial,unnamed,up_ncr,likely_industrial,False,False,industrial_fire,915216117,0.6718937519379219,1.244,0.3526754882324543,5.0,False,0,1,industrial_fire,0.975,True
28.42511,69.69936,297.41,0.33,0.56,2026-09-16,2040,N,VIIRS,n,2.0NRT,273.8,0.99,N,0.4293190408638154,industrial,Guddu Thermal Power Station,rajasthan,likely_industrial,False,False,industrial_fire,245153797,0.4293190408638154,2.0416129032258064,1.503465101632877,31.0,False,0,1,industrial_fire,0.98,True
15.11215,76.80591,303.17,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,288.82,0.99,N,0.5726376062342351,industrial,Hindustan Steels,andhra_telangana,likely_industrial,False,False,industrial_fire,350613128,0.5726376062342351,6.87,3.435,1.0,False,0,1,industrial_fire,0.9753125,True
15.11606,76.80288,304.8,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.66,1.31,N,0.1509410726708741,industrial,Hindustan Steels,andhra_telangana,likely_industrial,False,False,industrial_fire,350613128,0.1509410726708741,6.87,3.435,1.0,False,0,1,industrial_fire,0.99,True
15.17315,76.66125,308.75,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,288.76,1.26,N,1.299307554811416,industrial,Jindal Steel Works,andhra_telangana,likely_industrial,True,False,industrial_fire,285680302,1.299307554811416,1.964776119402985,1.0696322763893225,67.0,False,0,1,industrial_fire,0.99,True
15.17373,76.65767,305.27,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.9,1.26,N,1.4703485254543411,industrial,Vijayanagar Toranagallu Power Station,andhra_telangana,likely_industrial,False,False,industrial_fire,822601316,1.4703485254543411,2.1679166666666667,1.308846322981846,72.0,False,0,1,industrial_fire,0.97,True
15.17431,76.65408,307.26,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.78,1.85,N,1.652831677646703,industrial,Vijayanagar Toranagallu Power Station,andhra_telangana,likely_industrial,False,False,industrial_fire,822601316,1.652831677646703,2.1679166666666667,1.308846322981846,72.0,False,0,1,industrial_fire,0.955,True
15.17516,76.69111,321.17,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.21,2.71,N,2.443062362870657,industrial,Jindal Steel Works,andhra_telangana,likely_natural,True,False,wildfire,285680302,2.443062362870657,1.964776119402985,1.0696322763893225,67.0,False,0,1,unclassified,0.9164662843839205,False
