latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
20.96871,86.00328,297.66,0.5,0.41,2026-07-31,2021,N,VIIRS,n,2.0NRT,283.53,0.85,N
20.97241,86.00407,305.12,0.5,0.41,2026-07-31,2021,N,VIIRS,n,2.0NRT,285.39,0.85,N
20.97612,86.00484,298.75,0.5,0.41,2026-07-31,2021,N,VIIRS,n,2.0NRT,284.89,1.41,N
21.17979,81.38728,334.66,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,287.86,2.67,N
21.18311,81.38786,308.59,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,287.41,2.67,N
21.18368,81.38416,302.59,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,282.85,2.67,N
21.18848,81.39189,313.87,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,288.2,1.7,N
21.1918,81.39248,306.19,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,287.11,1.38,N
21.24272,79.22524,305.26,0.44,0.38,2026-07-31,2021,N,VIIRS,n,2.0NRT,286.64,1.1,N
21.24685,79.22158,305.39,0.44,0.38,2026-07-31,2021,N,VIIRS,n,2.0NRT,286.56,1.18,N
21.24864,79.2089,314.31,0.44,0.38,2026-07-31,2021,N,VIIRS,n,2.0NRT,286.86,1.48,N
21.29755,81.60822,304.27,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,286.95,0.48,N
21.3769,81.64054,312.5,0.39,0.36,2026-07-31,2021,N,VIIRS,n,2.0NRT,290.83,2.42,N
10.98539,79.1058,313.79,0.39,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,291.14,2.37,N
11.17744,79.08931,307.22,0.39,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,292.11,0.45,N
11.18243,79.10094,312.37,0.39,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,292.12,0.85,N
11.24144,77.88069,313.56,0.41,0.37,2026-07-31,2023,N,VIIRS,n,2.0NRT,289.72,1.41,N
11.26684,80.00278,312.0,0.38,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,291.05,1.68,N
11.66297,77.83739,308.17,0.41,0.37,2026-07-31,2023,N,VIIRS,n,2.0NRT,289.85,0.95,N
12.4093,79.18157,330.32,0.39,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,286.47,3.65,N
13.37985,80.11409,310.24,0.38,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,292.55,2.1,N
13.392,80.10162,321.33,0.38,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,294.39,4.03,N
13.39259,80.07638,309.72,0.38,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,292.23,3.43,N
13.44714,80.09624,313.23,0.38,0.36,2026-07-31,2023,N,VIIRS,n,2.0NRT,290.12,3.42,N
6.96586,81.6012,297.37,0.45,0.39,2026-07-31,2025,N,VIIRS,n,2.0NRT,268.06,0.91,N
6.96654,81.59714,310.73,0.45,0.39,2026-07-31,2025,N,VIIRS,n,2.0NRT,270.36,0.91,N
7.25594,81.67915,302.41,0.45,0.39,2026-07-31,2025,N,VIIRS,n,2.0NRT,276.02,0.83,N
35.96978,68.68703,304.43,0.48,0.48,2026-07-31,2157,N,VIIRS,n,2.0NRT,294.2,1.58,N
25.94279,72.19464,304.88,0.64,0.72,2026-07-31,2159,N,VIIRS,n,2.0NRT,266.62,0.8,N
9.25059,78.28757,331.5,0.54,0.68,2026-08-01,729,N,VIIRS,n,2.0NRT,286.25,3.55,D
9.7793,80.18807,345.44,0.4,0.6,2026-08-01,729,N,VIIRS,n,2.0NRT,289.34,4.4,D
10.53246,79.23427,335.62,0.45,0.63,2026-08-01,729,N,VIIRS,n,2.0NRT,287.48,3.88,D
11.05063,79.35343,339.95,0.43,0.62,2026-08-01,729,N,VIIRS,n,2.0NRT,289.63,6.21,D
11.05169,79.3529,342.3,0.43,0.62,2026-08-01,729,N,VIIRS,n,2.0NRT,289.33,7.35,D
11.29512,79.7821,337.98,0.4,0.6,2026-08-01,729,N,VIIRS,n,2.0NRT,289.25,4.08,D
11.30795,78.57752,333.94,0.48,0.65,2026-08-01,729,N,VIIRS,n,2.0NRT,286.09,2.75,D
12.16273,79.51328,335.62,0.4,0.6,2026-08-01,729,N,VIIRS,n,2.0NRT,290.2,2.43,D
12.16129,79.51262,332.86,0.4,0.6,2026-08-01,731,N,VIIRS,n,2.0NRT,289.72,4.49,D
12.28848,79.43398,336.2,0.4,0.6,2026-08-01,731,N,VIIRS,n,2.0NRT,289.96,2.66,D
21.67993,84.03944,333.65,0.45,0.39,2026-08-01,733,N,VIIRS,l,2.0NRT,296.73,7.89,D
21.74527,83.84196,341.54,0.46,0.39,2026-08-01,733,N,VIIRS,l,2.0NRT,295.68,10.63,D
21.74885,83.84124,337.51,0.46,0.39,2026-08-01,733,N,VIIRS,n,2.0NRT,294.57,6.71,D
21.7496,83.8456,335.9,0.46,0.39,2026-08-01,733,N,VIIRS,n,2.0NRT,294.92,6.71,D
22.37792,87.2805,333.8,0.38,0.36,2026-08-01,733,N,VIIRS,n,2.0NRT,280.48,5.85,D
22.7971,86.2003,331.13,0.39,0.36,2026-08-01,733,N,VIIRS,l,2.0NRT,298.24,8.03,D
23.64927,85.44041,340.0,0.39,0.36,2026-08-01,733,N,VIIRS,n,2.0NRT,293.36,5.48,D
23.75833,85.85569,332.89,0.39,0.36,2026-08-01,733,N,VIIRS,l,2.0NRT,292.82,7.5,D
23.78781,85.55238,330.66,0.39,0.36,2026-08-01,733,N,VIIRS,l,2.0NRT,297.5,5.5,D
24.11647,86.8599,332.08,0.38,0.36,2026-08-01,733,N,VIIRS,n,2.0NRT,292.0,2.89,D
25.982,93.68969,342.01,0.52,0.5,2026-08-01,733,N,VIIRS,n,2.0NRT,284.01,7.61,D
31.67013,73.18804,333.96,0.58,0.7,2026-08-01,915,N,VIIRS,n,2.0NRT,287.46,4.43,D
31.67132,73.1893,333.79,0.58,0.7,2026-08-01,915,N,VIIRS,n,2.0NRT,287.22,4.88,D
35.9893,94.82854,297.36,0.47,0.39,2026-08-01,1957,N,VIIRS,n,2.0NRT,279.3,1.07,N
29.78733,91.60574,296.36,0.42,0.38,2026-08-01,2000,N,VIIRS,n,2.0NRT,279.92,0.81,N
31.01247,76.57536,295.38,0.5,0.66,2026-08-01,2000,N,VIIRS,n,2.0NRT,285.26,4.85,N
32.13066,74.1754,304.85,0.7,0.75,2026-08-01,2000,N,VIIRS,n,2.0NRT,285.19,1.05,N
20.69733,78.63657,303.71,0.58,0.52,2026-08-01,2002,N,VIIRS,n,2.0NRT,285.81,0.78,N
20.70397,78.62037,303.12,0.58,0.52,2026-08-01,2002,N,VIIRS,n,2.0NRT,285.44,0.76,N
20.76011,85.29779,296.28,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,271.2,0.35,N
20.95089,86.04455,297.51,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,270.96,0.94,N
20.96381,86.00493,307.5,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,274.9,1.13,N
20.97377,86.00666,309.01,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,279.29,1.63,N
21.18271,81.38761,302.58,0.39,0.44,2026-08-01,2002,N,VIIRS,n,2.0NRT,283.82,0.74,N
21.18629,81.39201,303.54,0.39,0.44,2026-08-01,2002,N,VIIRS,n,2.0NRT,285.07,0.74,N
21.18678,81.38819,307.31,0.39,0.44,2026-08-01,2002,N,VIIRS,n,2.0NRT,285.07,0.74,N
21.19393,81.39698,309.9,0.39,0.44,2026-08-01,2002,N,VIIRS,n,2.0NRT,284.98,0.8,N
21.33393,78.9678,307.82,0.56,0.51,2026-08-01,2002,N,VIIRS,n,2.0NRT,286.07,2.03,N
21.37675,81.67848,305.17,0.57,0.43,2026-08-01,2002,N,VIIRS,n,2.0NRT,285.35,3.46,N
21.37762,81.63985,304.99,0.38,0.43,2026-08-01,2002,N,VIIRS,n,2.0NRT,287.48,2.14,N
21.38916,81.64533,307.65,0.38,0.43,2026-08-01,2002,N,VIIRS,n,2.0NRT,288.11,3.06,N
22.24395,87.38752,304.81,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,274.84,1.09,N
22.31699,82.56023,305.32,0.53,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,270.14,1.67,N
22.3195,82.57103,297.42,0.52,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,268.19,0.63,N
22.32017,82.56593,302.71,0.53,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,269.35,1.55,N
22.32667,82.54604,296.31,0.53,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,263.55,0.4,N
22.33086,82.60378,300.67,0.52,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,268.19,0.93,N
22.35773,87.28947,308.72,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,276.15,1.01,N
22.35836,82.30158,308.46,0.54,0.42,2026-08-01,2002,N,VIIRS,n,2.0NRT,274.28,2.25,N
22.36079,87.01614,308.55,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,276.7,1.21,N
22.36255,87.30181,310.9,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,277.91,0.96,N
22.36585,87.30242,312.71,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.35,0.96,N
22.36645,87.29871,303.72,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.34,1.57,N
22.37601,87.28139,314.12,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.2,1.19,N
22.3766,87.27768,325.56,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.65,3.12,N
22.3799,87.27829,303.78,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,277.45,0.73,N
23.1645,82.33836,304.63,0.55,0.43,2026-08-01,2002,N,VIIRS,n,2.0NRT,267.28,1.72,N
23.5629,87.08395,309.67,0.38,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,284.8,1.36,N
23.63226,86.83409,302.57,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,281.84,0.92,N
23.64538,85.43893,323.94,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,288.4,2.6,N
23.64879,85.43953,324.61,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,288.73,2.69,N
23.64938,85.43553,314.88,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,288.62,2.11,N
23.65649,85.50642,309.43,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,287.8,1.28,N
23.66364,86.91719,306.08,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,288.27,2.27,N
23.67486,86.08758,303.38,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,281.38,1.36,N
23.67597,85.32473,303.55,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,281.79,0.56,N
23.67822,86.39868,298.17,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,260.19,0.7,N
23.67879,86.0843,307.51,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.16,1.51,N
23.6788,86.39487,297.19,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,263.86,0.7,N
23.68041,86.09647,306.91,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,278.47,0.88,N
23.68213,86.39546,303.37,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,263.74,0.63,N
23.68604,86.39225,309.34,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,267.75,1.49,N
23.69555,85.28658,307.46,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,286.86,1.02,N
23.73648,85.48212,305.54,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,282.84,1.24,N
23.7438,85.50382,304.15,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,280.21,0.74,N
23.75588,85.85352,306.39,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,276.94,0.94,N
23.75601,86.40481,297.49,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,260.35,1.9,N
23.75925,85.8541,298.83,0.4,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,275.34,0.94,N
23.77836,86.21198,301.64,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,269.66,0.81,N
23.77894,86.20814,299.39,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,270.04,0.81,N
23.78228,86.20873,301.5,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,268.7,0.81,N
23.79666,86.35281,297.36,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,263.42,1.24,N
23.79724,86.34898,299.93,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,264.29,1.62,N
23.80345,86.33042,297.73,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,262.63,0.94,N
23.82184,85.4957,311.16,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,290.24,2.48,N
23.83612,85.4694,308.06,0.41,0.37,2026-08-01,2002,N,VIIRS,n,2.0NRT,290.0,1.46,N
24.11583,86.86163,314.57,0.39,0.36,2026-08-01,2002,N,VIIRS,n,2.0NRT,287.23,2.01,N
11.28438,79.75117,315.05,0.56,0.43,2026-08-01,2004,N,VIIRS,n,2.0NRT,290.22,2.23,N
11.65214,78.03033,304.86,0.48,0.48,2026-08-01,2004,N,VIIRS,n,2.0NRT,281.41,0.83,N
11.80772,77.92508,305.82,0.49,0.49,2026-08-01,2004,N,VIIRS,n,2.0NRT,281.73,1.05,N
11.81063,77.9237,307.7,0.49,0.49,2026-08-01,2004,N,VIIRS,n,2.0NRT,281.93,1.56,N
17.13722,77.17518,302.76,0.32,0.55,2026-08-01,2004,N,VIIRS,n,2.0NRT,286.98,0.65,N
6.41755,80.93444,306.82,0.43,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,270.93,1.55,N
6.41834,80.93413,307.68,0.43,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,272.09,1.52,N
7.03865,81.23909,306.6,0.42,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,283.84,1.1,N
7.53774,81.26874,301.98,0.43,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,280.45,1.05,N
7.55418,80.92736,307.3,0.44,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,276.66,2.17,N
7.55771,80.92791,328.97,0.44,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,275.54,3.64,N
7.78199,81.04093,303.24,0.44,0.38,2026-08-01,2006,N,VIIRS,n,2.0NRT,282.12,2.12,N
8.04788,79.85087,303.55,0.5,0.41,2026-08-01,2006,N,VIIRS,n,2.0NRT,274.0,2.51,N
8.4537,80.7448,305.67,0.46,0.39,2026-08-01,2006,N,VIIRS,n,2.0NRT,279.21,1.36,N
8.75715,78.183,326.49,0.43,0.46,2026-08-01,2006,N,VIIRS,n,2.0NRT,284.82,2.06,N
8.75772,78.17909,306.04,0.43,0.46,2026-08-01,2006,N,VIIRS,n,2.0NRT,282.65,2.06,N
8.81475,80.95029,308.84,0.45,0.39,2026-08-01,2006,N,VIIRS,n,2.0NRT,287.33,1.27,N
8.82639,78.08728,349.32,0.44,0.46,2026-08-01,2006,N,VIIRS,n,2.0NRT,290.19,22.26,N
11.17522,79.08694,307.05,0.4,0.45,2026-08-01,2006,N,VIIRS,n,2.0NRT,289.7,2.63,N
11.18186,79.0993,306.32,0.4,0.45,2026-08-01,2006,N,VIIRS,n,2.0NRT,290.03,2.34,N
32.29587,74.31384,312.34,0.32,0.55,2026-08-01,2140,N,VIIRS,n,2.0NRT,288.55,1.62,N
32.72144,72.9237,304.06,0.53,0.5,2026-08-01,2140,N,VIIRS,n,2.0NRT,289.06,3.4,N
33.54581,71.54897,308.46,0.43,0.46,2026-08-01,2140,N,VIIRS,n,2.0NRT,289.0,3.2,N
35.96622,68.68608,312.27,0.44,0.38,2026-08-01,2140,N,VIIRS,n,2.0NRT,296.94,1.64,N
20.90794,71.4593,300.98,0.38,0.59,2026-08-01,2144,N,VIIRS,n,2.0NRT,285.36,0.99,N
7.53017,81.24847,330.65,0.76,0.77,2026-08-02,709,N,VIIRS,n,2.0NRT,276.77,9.39,D
7.75788,81.55358,356.17,0.72,0.76,2026-08-02,709,N,VIIRS,n,2.0NRT,276.09,10.6,D
7.7611,81.55444,348.53,0.72,0.76,2026-08-02,709,N,VIIRS,n,2.0NRT,275.04,13.39,D
17.6107,83.20548,332.53,0.37,0.58,2026-08-02,714,N,VIIRS,n,2.0NRT,289.49,3.23,D
20.96841,85.17646,336.43,0.48,0.48,2026-08-02,714,N,VIIRS,n,2.0NRT,288.94,9.11,D
21.6516,94.757,339.34,0.44,0.38,2026-08-02,714,N,VIIRS,n,2.0NRT,295.75,4.96,D
21.65218,94.76128,333.39,0.44,0.38,2026-08-02,714,N,VIIRS,n,2.0NRT,296.35,4.12,D
25.85723,93.33242,340.14,0.42,0.38,2026-08-02,716,N,VIIRS,n,2.0NRT,292.01,6.84,D
25.87871,93.3072,334.7,0.42,0.38,2026-08-02,716,N,VIIRS,n,2.0NRT,293.6,4.96,D
26.01458,93.35497,333.87,0.43,0.38,2026-08-02,716,N,VIIRS,n,2.0NRT,292.2,2.52,D
26.0261,93.54562,334.11,0.43,0.38,2026-08-02,716,N,VIIRS,n,2.0NRT,293.37,3.09,D
29.30248,90.72501,335.78,0.39,0.36,2026-08-02,716,N,VIIRS,n,2.0NRT,303.98,2.87,D
29.55462,90.9945,330.74,0.39,0.36,2026-08-02,716,N,VIIRS,l,2.0NRT,304.92,5.56,D
29.55521,90.99853,333.58,0.39,0.36,2026-08-02,716,N,VIIRS,l,2.0NRT,307.89,6.45,D
29.68633,90.89947,332.02,0.39,0.36,2026-08-02,716,N,VIIRS,l,2.0NRT,305.66,4.9,D
9.02032,77.84805,333.75,0.32,0.55,2026-08-02,852,N,VIIRS,n,2.0NRT,277.47,2.17,D
12.33321,79.90759,338.17,0.49,0.65,2026-08-02,852,N,VIIRS,n,2.0NRT,287.0,2.98,D
13.93082,77.46706,332.72,0.35,0.57,2026-08-02,852,N,VIIRS,n,2.0NRT,290.94,2.72,D
29.75553,72.53855,338.57,0.54,0.5,2026-08-02,858,N,VIIRS,n,2.0NRT,292.63,5.19,D
29.77161,72.32706,335.74,0.52,0.5,2026-08-02,858,N,VIIRS,n,2.0NRT,294.32,3.37,D
29.77267,72.3238,331.35,0.52,0.5,2026-08-02,858,N,VIIRS,n,2.0NRT,294.27,6.76,D
29.93701,72.94817,346.83,0.57,0.52,2026-08-02,858,N,VIIRS,n,2.0NRT,292.47,9.12,D
29.93864,72.94911,350.22,0.57,0.52,2026-08-02,858,N,VIIRS,n,2.0NRT,292.74,10.62,D
29.99647,72.85107,333.6,0.56,0.52,2026-08-02,858,N,VIIRS,n,2.0NRT,292.95,4.3,D
30.26365,73.24959,334.22,0.6,0.53,2026-08-02,858,N,VIIRS,n,2.0NRT,292.0,5.36,D
30.69283,71.80653,334.65,0.5,0.49,2026-08-02,858,N,VIIRS,n,2.0NRT,289.43,10.5,D
30.9766,70.80549,330.32,0.44,0.46,2026-08-02,858,N,VIIRS,n,2.0NRT,296.64,7.39,D
35.99157,94.83187,306.32,0.39,0.36,2026-08-02,1938,N,VIIRS,n,2.0NRT,281.29,0.79,N
36.73088,95.23145,304.73,0.39,0.36,2026-08-02,1938,N,VIIRS,n,2.0NRT,286.41,0.39,N
22.47871,90.71017,304.8,0.39,0.36,2026-08-02,1942,N,VIIRS,n,2.0NRT,284.51,1.3,N
22.87305,88.21144,304.86,0.48,0.4,2026-08-02,1942,N,VIIRS,n,2.0NRT,286.78,2.5,N
23.61413,86.78986,302.09,0.39,0.44,2026-08-02,1942,N,VIIRS,n,2.0NRT,274.76,1.13,N
23.66153,86.91164,296.16,0.38,0.43,2026-08-02,1942,N,VIIRS,n,2.0NRT,271.11,0.33,N
23.6746,86.08565,303.86,0.43,0.46,2026-08-02,1942,N,VIIRS,n,2.0NRT,280.99,1.51,N
23.67882,86.08623,312.7,0.43,0.46,2026-08-02,1942,N,VIIRS,n,2.0NRT,281.13,3.33,N
23.68204,86.09521,305.92,0.43,0.46,2026-08-02,1942,N,VIIRS,n,2.0NRT,280.08,1.86,N
23.68833,87.11887,299.4,0.56,0.43,2026-08-02,1942,N,VIIRS,n,2.0NRT,272.12,1.46,N
23.69229,87.11947,299.81,0.56,0.43,2026-08-02,1942,N,VIIRS,n,2.0NRT,272.75,2.46,N
23.69368,87.10851,301.55,0.56,0.43,2026-08-02,1942,N,VIIRS,n,2.0NRT,274.2,1.93,N
23.69447,87.12154,300.48,0.56,0.43,2026-08-02,1942,N,VIIRS,n,2.0NRT,272.74,0.72,N
23.70696,86.43157,300.02,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,267.13,0.76,N
23.71281,86.45299,312.23,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,279.55,1.48,N
23.71329,86.44895,305.82,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,279.08,1.48,N
23.71837,86.44152,305.79,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,278.57,1.62,N
23.72077,86.42135,298.98,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,274.19,0.66,N
23.72297,86.4381,302.79,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,275.82,0.81,N
23.73582,86.43589,307.08,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,280.21,1.57,N
23.73631,86.43188,318.3,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,281.16,2.93,N
23.75063,86.41763,312.47,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.37,1.84,N
23.75622,86.40613,307.32,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.29,0.87,N
23.76085,86.40268,303.96,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,279.56,1.97,N
23.76448,86.40738,308.19,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.94,1.38,N
23.76498,86.40328,321.81,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.55,2.45,N
23.76912,86.40388,315.91,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.1,2.45,N
23.77303,86.19574,304.68,0.42,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.45,1.34,N
23.77356,86.36737,304.42,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.0,0.98,N
23.77406,86.36327,319.81,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.46,2.37,N
23.77522,86.38833,305.6,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.55,1.78,N
23.77571,86.38428,304.85,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.22,1.78,N
23.77886,86.39299,307.33,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.68,1.97,N
23.77936,86.38896,329.28,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,284.5,1.78,N
23.7799,86.20953,314.74,0.42,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.95,1.94,N
23.78135,86.37264,306.03,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.68,1.29,N
23.79365,86.35276,308.29,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.64,1.21,N
23.79628,86.3541,312.33,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.45,1.43,N
23.79679,86.34998,321.22,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.84,3.47,N
23.79779,86.35337,305.54,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.26,1.21,N
23.79827,86.34924,325.36,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.07,3.51,N
23.80063,86.3289,307.74,0.42,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,282.85,1.57,N
23.80343,86.33026,327.85,0.41,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.83,3.48,N
23.80479,86.32948,324.81,0.42,0.45,2026-08-02,1942,N,VIIRS,n,2.0NRT,283.53,3.03,N
23.82626,84.92207,296.97,0.51,0.49,2026-08-02,1942,N,VIIRS,n,2.0NRT,278.43,1.64,N
17.46558,80.65414,306.05,0.4,0.6,2026-08-02,1945,N,VIIRS,n,2.0NRT,287.1,0.71,N
17.60139,83.19848,306.19,0.54,0.51,2026-08-02,1945,N,VIIRS,n,2.0NRT,290.21,3.28,N
17.61015,83.20491,306.46,0.54,0.51,2026-08-02,1945,N,VIIRS,n,2.0NRT,290.74,2.32,N
19.09864,82.16866,302.78,0.33,0.55,2026-08-02,1945,N,VIIRS,n,2.0NRT,286.82,1.35,N
19.09899,82.16546,306.23,0.33,0.55,2026-08-02,1945,N,VIIRS,n,2.0NRT,286.73,1.22,N
20.75994,85.29595,305.51,0.44,0.46,2026-08-02,1945,N,VIIRS,n,2.0NRT,281.73,1.03,N
20.76046,85.29165,306.03,0.44,0.46,2026-08-02,1945,N,VIIRS,n,2.0NRT,282.12,1.03,N
20.78596,85.26057,314.14,0.44,0.46,2026-08-02,1945,N,VIIRS,n,2.0NRT,277.75,1.76,N
20.79554,85.25333,323.82,0.44,0.46,2026-08-02,1945,N,VIIRS,n,2.0NRT,276.53,4.16,N
20.80839,85.255,307.23,0.44,0.46,2026-08-02,1945,N,VIIRS,n,2.0NRT,275.01,1.4,N
20.95151,86.04935,317.0,0.4,0.44,2026-08-02,1945,N,VIIRS,n,2.0NRT,286.19,1.85,N
20.95197,86.04553,314.46,0.4,0.44,2026-08-02,1945,N,VIIRS,n,2.0NRT,286.03,1.85,N
20.96047,85.18936,303.66,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,278.04,0.78,N
20.96097,85.18511,303.9,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,277.93,0.78,N
20.96251,85.17209,310.06,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,279.56,1.23,N
20.96303,85.16774,308.17,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,279.29,1.23,N
20.96354,85.16335,307.99,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,278.48,2.28,N
20.96477,85.18999,307.17,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,278.64,0.78,N
20.96528,85.1857,301.31,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,277.53,0.78,N
20.96579,85.18137,302.44,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,278.35,1.31,N
20.96631,85.17702,300.99,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,279.17,1.31,N
20.96683,85.17267,307.88,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,279.74,1.23,N
20.96734,85.16828,310.75,0.45,0.47,2026-08-02,1945,N,VIIRS,n,2.0NRT,279.52,1.23,N
20.96753,86.02036,304.92,0.4,0.44,2026-08-02,1945,N,VIIRS,n,2.0NRT,284.36,0.77,N
